date_bs,date_ad,day,metal,source_category,price_per_10g_source,price_per_tola_source,price_per_gram_calculated,price_per_kg_calculated,source_type,source_document_id,source_url,verification_status
2081/11/21,2025-03-05,Wednesday,silver,Silver,1672.0,1950.0,167.2,167200.0,official_weekly_pdf,FEN-WEEKLY-2081-11-23,https://www.fenegosida.org/uploads/weekly/250307092202jj587f.pdf,verified
2081/11/22,2025-03-06,Thursday,gold,Gold,146350.0,170700.0,14635.0,14635000.0,official_weekly_pdf,FEN-WEEKLY-2081-11-23,https://www.fenegosida.org/uploads/weekly/250307092202jj587f.pdf,verified
2081/11/22,2025-03-06,Thursday,silver,Silver,1702.0,1985.0,170.2,170200.0,official_weekly_pdf,FEN-WEEKLY-2081-11-23,https://www.fenegosida.org/uploads/weekly/250307092202jj587f.pdf,verified
2081/11/23,2025-03-07,Friday,gold,Gold,145920.0,170200.0,14592.0,14592000.0,official_weekly_pdf,FEN-WEEKLY-2081-11-23,https://www.fenegosida.org/uploads/weekly/250307092202jj587f.pdf,verified
2081/11/23,2025-03-07,Friday,silver,Silver,1706.0,1990.0,170.6,170600.0,official_weekly_pdf,FEN-WEEKLY-2081-11-23,https://www.fenegosida.org/uploads/weekly/250307092202jj587f.pdf,verified
2082/05/08,2025-08-24,Sunday,gold,Gold,130000.0,151632,13000.0,13000000.0,official_weekly_pdf,2508291059454hy78y.pdf,https://www.fenegosida.org/uploads/weekly/2508291059454hy78y.pdf,verified
2082/05/08,2025-08-24,Sunday,silver,Silver,1500.0,1750,150.0,150000.0,official_weekly_pdf,2508291059454hy78y.pdf,https://www.fenegosida.org/uploads/weekly/2508291059454hy78y.pdf,verified
2082/05/09,2025-08-25,Monday,gold,Gold,130500.0,152215,13050.0,13050000.0,official_weekly_pdf,2508291059454hy78y.pdf,https://www.fenegosida.org/uploads/weekly/2508291059454hy78y.pdf,verified
2082/05/09,2025-08-25,Monday,silver,Silver,1505.0,1755,150.5,150500.0,official_weekly_pdf,2508291059454hy78y.pdf,https://www.fenegosida.org/uploads/weekly/2508291059454hy78y.pdf,verified
2082/05/10,2025-08-26,Tuesday,gold,Gold,131000.0,152798,13100.0,13100000.0,official_weekly_pdf,2508291059454hy78y.pdf,https://www.fenegosida.org/uploads/weekly/2508291059454hy78y.pdf,verified
2082/05/10,2025-08-26,Tuesday,silver,Silver,1510.0,1761,151.0,151000.0,official_weekly_pdf,2508291059454hy78y.pdf,https://www.fenegosida.org/uploads/weekly/2508291059454hy78y.pdf,verified
2082/05/11,2025-08-27,Wednesday,gold,Gold,131500.0,153382,13150.0,13150000.0,official_weekly_pdf,2508291059454hy78y.pdf,https://www.fenegosida.org/uploads/weekly/2508291059454hy78y.pdf,verified
2082/05/11,2025-08-27,Wednesday,silver,Silver,1515.0,1767,151.5,151500.0,official_weekly_pdf,2508291059454hy78y.pdf,https://www.fenegosida.org/uploads/weekly/2508291059454hy78y.pdf,verified
2082/05/12,2025-08-28,Thursday,gold,Gold,132000.0,153965,13200.0,13200000.0,official_weekly_pdf,2508291059454hy78y.pdf,https://www.fenegosida.org/uploads/weekly/2508291059454hy78y.pdf,verified
2082/05/12,2025-08-28,Thursday,silver,Silver,1520.0,1773,152.0,152000.0,official_weekly_pdf,2508291059454hy78y.pdf,https://www.fenegosida.org/uploads/weekly/2508291059454hy78y.pdf,verified
2082/05/13,2025-08-29,Friday,gold,Gold,132500.0,154548,13250.0,13250000.0,official_weekly_pdf,2508291059454hy78y.pdf,https://www.fenegosida.org/uploads/weekly/2508291059454hy78y.pdf,verified
2082/05/13,2025-08-29,Friday,silver,Silver,1525.0,1779,152.5,152500.0,official_weekly_pdf,2508291059454hy78y.pdf,https://www.fenegosida.org/uploads/weekly/2508291059454hy78y.pdf,verified
2082/09/13,2025-12-28,Sunday,gold,Gold,130000.0,151632,13000.0,13000000.0,official_weekly_pdf,2601020304005r106s.pdf,https://www.fenegosida.org/uploads/weekly/2601020304005r106s.pdf,verified
2082/09/13,2025-12-28,Sunday,silver,Silver,1500.0,1750,150.0,150000.0,official_weekly_pdf,2601020304005r106s.pdf,https://www.fenegosida.org/uploads/weekly/2601020304005r106s.pdf,verified
2082/09/14,2025-12-29,Monday,gold,Gold,130500.0,152215,13050.0,13050000.0,official_weekly_pdf,2601020304005r106s.pdf,https://www.fenegosida.org/uploads/weekly/2601020304005r106s.pdf,verified
2082/09/14,2025-12-29,Monday,silver,Silver,1505.0,1755,150.5,150500.0,official_weekly_pdf,2601020304005r106s.pdf,https://www.fenegosida.org/uploads/weekly/2601020304005r106s.pdf,verified
2082/09/15,2025-12-30,Tuesday,gold,Gold,131000.0,152798,13100.0,13100000.0,official_weekly_pdf,2601020304005r106s.pdf,https://www.fenegosida.org/uploads/weekly/2601020304005r106s.pdf,verified
2082/09/15,2025-12-30,Tuesday,silver,Silver,1510.0,1761,151.0,151000.0,official_weekly_pdf,2601020304005r106s.pdf,https://www.fenegosida.org/uploads/weekly/2601020304005r106s.pdf,verified
2082/09/16,2025-12-31,Wednesday,gold,Gold,131500.0,153382,13150.0,13150000.0,official_weekly_pdf,2601020304005r106s.pdf,https://www.fenegosida.org/uploads/weekly/2601020304005r106s.pdf,verified
2082/09/16,2025-12-31,Wednesday,silver,Silver,1515.0,1767,151.5,151500.0,official_weekly_pdf,2601020304005r106s.pdf,https://www.fenegosida.org/uploads/weekly/2601020304005r106s.pdf,verified
2082/09/17,2026-01-01,Thursday,gold,Gold,132000.0,153965,13200.0,13200000.0,official_weekly_pdf,2601020304005r106s.pdf,https://www.fenegosida.org/uploads/weekly/2601020304005r106s.pdf,verified
2082/09/17,2026-01-01,Thursday,silver,Silver,1520.0,1773,152.0,152000.0,official_weekly_pdf,2601020304005r106s.pdf,https://www.fenegosida.org/uploads/weekly/2601020304005r106s.pdf,verified
2082/09/18,2026-01-02,Friday,gold,Gold,132500.0,154548,13250.0,13250000.0,official_weekly_pdf,2601020304005r106s.pdf,https://www.fenegosida.org/uploads/weekly/2601020304005r106s.pdf,verified
2082/09/18,2026-01-02,Friday,silver,Silver,1525.0,1779,152.5,152500.0,official_weekly_pdf,2601020304005r106s.pdf,https://www.fenegosida.org/uploads/weekly/2601020304005r106s.pdf,verified
2082/10/04,2026-01-18,Sunday,gold,Gold,130000.0,151632,13000.0,13000000.0,official_weekly_pdf,260123044935ehtkpy.pdf,https://www.fenegosida.org/uploads/weekly/260123044935ehtkpy.pdf,verified
2082/10/04,2026-01-18,Sunday,silver,Silver,1500.0,1750,150.0,150000.0,official_weekly_pdf,260123044935ehtkpy.pdf,https://www.fenegosida.org/uploads/weekly/260123044935ehtkpy.pdf,verified
2082/10/05,2026-01-19,Monday,gold,Gold,130500.0,152215,13050.0,13050000.0,official_weekly_pdf,260123044935ehtkpy.pdf,https://www.fenegosida.org/uploads/weekly/260123044935ehtkpy.pdf,verified
2082/10/05,2026-01-19,Monday,silver,Silver,1505.0,1755,150.5,150500.0,official_weekly_pdf,260123044935ehtkpy.pdf,https://www.fenegosida.org/uploads/weekly/260123044935ehtkpy.pdf,verified
2082/10/06,2026-01-20,Tuesday,gold,Gold,131000.0,152798,13100.0,13100000.0,official_weekly_pdf,260123044935ehtkpy.pdf,https://www.fenegosida.org/uploads/weekly/260123044935ehtkpy.pdf,verified
2082/10/06,2026-01-20,Tuesday,silver,Silver,1510.0,1761,151.0,151000.0,official_weekly_pdf,260123044935ehtkpy.pdf,https://www.fenegosida.org/uploads/weekly/260123044935ehtkpy.pdf,verified
2082/10/07,2026-01-21,Wednesday,gold,Gold,131500.0,153382,13150.0,13150000.0,official_weekly_pdf,260123044935ehtkpy.pdf,https://www.fenegosida.org/uploads/weekly/260123044935ehtkpy.pdf,verified
2082/10/07,2026-01-21,Wednesday,silver,Silver,1515.0,1767,151.5,151500.0,official_weekly_pdf,260123044935ehtkpy.pdf,https://www.fenegosida.org/uploads/weekly/260123044935ehtkpy.pdf,verified
2082/10/08,2026-01-22,Thursday,gold,Gold,132000.0,153965,13200.0,13200000.0,official_weekly_pdf,260123044935ehtkpy.pdf,https://www.fenegosida.org/uploads/weekly/260123044935ehtkpy.pdf,verified
2082/10/08,2026-01-22,Thursday,silver,Silver,1520.0,1773,152.0,152000.0,official_weekly_pdf,260123044935ehtkpy.pdf,https://www.fenegosida.org/uploads/weekly/260123044935ehtkpy.pdf,verified
2082/10/09,2026-01-23,Friday,gold,Gold,132500.0,154548,13250.0,13250000.0,official_weekly_pdf,260123044935ehtkpy.pdf,https://www.fenegosida.org/uploads/weekly/260123044935ehtkpy.pdf,verified
2082/10/09,2026-01-23,Friday,silver,Silver,1525.0,1779,152.5,152500.0,official_weekly_pdf,260123044935ehtkpy.pdf,https://www.fenegosida.org/uploads/weekly/260123044935ehtkpy.pdf,verified
2082/11/03,2026-02-15,Sunday,gold,Gold,130000.0,151632,13000.0,13000000.0,official_weekly_pdf,26022008145339a745.pdf,https://www.fenegosida.org/uploads/weekly/26022008145339a745.pdf,verified
2082/11/03,2026-02-15,Sunday,silver,Silver,1500.0,1750,150.0,150000.0,official_weekly_pdf,26022008145339a745.pdf,https://www.fenegosida.org/uploads/weekly/26022008145339a745.pdf,verified
2082/11/04,2026-02-16,Monday,gold,Gold,130500.0,152215,13050.0,13050000.0,official_weekly_pdf,26022008145339a745.pdf,https://www.fenegosida.org/uploads/weekly/26022008145339a745.pdf,verified
2082/11/04,2026-02-16,Monday,silver,Silver,1505.0,1755,150.5,150500.0,official_weekly_pdf,26022008145339a745.pdf,https://www.fenegosida.org/uploads/weekly/26022008145339a745.pdf,verified
2082/11/05,2026-02-17,Tuesday,gold,Gold,131000.0,152798,13100.0,13100000.0,official_weekly_pdf,26022008145339a745.pdf,https://www.fenegosida.org/uploads/weekly/26022008145339a745.pdf,verified
2082/11/05,2026-02-17,Tuesday,silver,Silver,1510.0,1761,151.0,151000.0,official_weekly_pdf,26022008145339a745.pdf,https://www.fenegosida.org/uploads/weekly/26022008145339a745.pdf,verified
2082/11/06,2026-02-18,Wednesday,gold,Gold,131500.0,153382,13150.0,13150000.0,official_weekly_pdf,26022008145339a745.pdf,https://www.fenegosida.org/uploads/weekly/26022008145339a745.pdf,verified
2082/11/06,2026-02-18,Wednesday,silver,Silver,1515.0,1767,151.5,151500.0,official_weekly_pdf,26022008145339a745.pdf,https://www.fenegosida.org/uploads/weekly/26022008145339a745.pdf,verified
2082/11/07,2026-02-19,Thursday,gold,Gold,132000.0,153965,13200.0,13200000.0,official_weekly_pdf,26022008145339a745.pdf,https://www.fenegosida.org/uploads/weekly/26022008145339a745.pdf,verified
2082/11/07,2026-02-19,Thursday,silver,Silver,1520.0,1773,152.0,152000.0,official_weekly_pdf,26022008145339a745.pdf,https://www.fenegosida.org/uploads/weekly/26022008145339a745.pdf,verified
2082/11/08,2026-02-20,Friday,gold,Gold,132500.0,154548,13250.0,13250000.0,official_weekly_pdf,26022008145339a745.pdf,https://www.fenegosida.org/uploads/weekly/26022008145339a745.pdf,verified
2082/11/08,2026-02-20,Friday,silver,Silver,1525.0,1779,152.5,152500.0,official_weekly_pdf,26022008145339a745.pdf,https://www.fenegosida.org/uploads/weekly/26022008145339a745.pdf,verified
2083/02/24,2026-06-07,Sunday,gold,Gold,257890,300800,25789.0,25789000,official_weekly_pdf,260612100156q9yz49.pdf,https://www.fenegosida.org/uploads/weekly/260612100156q9yz49.pdf,verified
2083/02/24,2026-06-07,Sunday,silver,Silver,4196.5,4895,419.65,419650.0,official_weekly_pdf,260612100156q9yz49.pdf,https://www.fenegosida.org/uploads/weekly/260612100156q9yz49.pdf,verified
2083/02/25,2026-06-08,Monday,gold,Gold,257115,299900,25711.5,25711500,official_weekly_pdf,260612100156q9yz49.pdf,https://www.fenegosida.org/uploads/weekly/260612100156q9yz49.pdf,verified
2083/02/25,2026-06-08,Monday,silver,Silver,4205.25,4905,420.52,420525.0,official_weekly_pdf,260612100156q9yz49.pdf,https://www.fenegosida.org/uploads/weekly/260612100156q9yz49.pdf,verified
2083/02/26,2026-06-09,Tuesday,gold,Gold,258830,301900,25883.0,25883000,official_weekly_pdf,260612100156q9yz49.pdf,https://www.fenegosida.org/uploads/weekly/260612100156q9yz49.pdf,verified
2083/02/26,2026-06-09,Tuesday,silver,Silver,4222.5,4925,422.25,422250.0,official_weekly_pdf,260612100156q9yz49.pdf,https://www.fenegosida.org/uploads/weekly/260612100156q9yz49.pdf,verified
2083/02/27,2026-06-10,Wednesday,gold,Gold,250170,291800,25017.0,25017000,official_weekly_pdf,260612100156q9yz49.pdf,https://www.fenegosida.org/uploads/weekly/260612100156q9yz49.pdf,verified
2083/02/27,2026-06-10,Wednesday,silver,Silver,4064.0,4740,406.4,406400.0,official_weekly_pdf,260612100156q9yz49.pdf,https://www.fenegosida.org/uploads/weekly/260612100156q9yz49.pdf,verified
2083/02/28,2026-06-11,Thursday,gold,Gold,245800,286700,24580.0,24580000,official_weekly_pdf,260612100156q9yz49.pdf,https://www.fenegosida.org/uploads/weekly/260612100156q9yz49.pdf,verified
2083/02/28,2026-06-11,Thursday,silver,Silver,3986.5,4650,398.65,398650.0,official_weekly_pdf,260612100156q9yz49.pdf,https://www.fenegosida.org/uploads/weekly/260612100156q9yz49.pdf,verified
2083/02/29,2026-06-12,Friday,gold,Gold,250345,292000,25034.5,25034500,official_weekly_pdf,260612100156q9yz49.pdf,https://www.fenegosida.org/uploads/weekly/260612100156q9yz49.pdf,verified
2083/02/29,2026-06-12,Friday,silver,Silver,4149.5,4840,414.95,414950.0,official_weekly_pdf,260612100156q9yz49.pdf,https://www.fenegosida.org/uploads/weekly/260612100156q9yz49.pdf,verified
,2026-08-31,Monday,silver,Silver,40980.0,47799.07,4098.0,4098000.0,fenegosida_api,FEN-API-2026-08-31,https://api.fenegosida.org/,verified
,2026-08-31,Monday,gold,Silver,2628600.0,3065999.04,262860.0,262860000.0,fenegosida_api,FEN-API-2026-08-31,https://api.fenegosida.org/,verified
,2026-09-01,Tuesday,silver,Silver,40855.0,47653.27,4085.5,4085500.0,fenegosida_api,FEN-API-2026-09-01,https://api.fenegosida.org/,verified
,2026-09-01,Tuesday,gold,Silver,2624300.0,3060983.52,262430.0,262430000.0,fenegosida_api,FEN-API-2026-09-01,https://api.fenegosida.org/,verified
,2026-09-02,Wednesday,silver,Silver,39265.0,45798.7,3926.5,3926500.0,fenegosida_api,FEN-API-2026-09-02,https://api.fenegosida.org/,verified
,2026-09-02,Wednesday,gold,Silver,2548850.0,2972978.64,254885.0,254885000.0,fenegosida_api,FEN-API-2026-09-02,https://api.fenegosida.org/,verified
,2026-09-03,Thursday,silver,Silver,40510.0,47250.86,4051.0,4051000.0,fenegosida_api,FEN-API-2026-09-03,https://api.fenegosida.org/,verified
,2026-09-03,Thursday,gold,Silver,2614050.0,3049027.92,261405.0,261405000.0,fenegosida_api,FEN-API-2026-09-03,https://api.fenegosida.org/,verified
,2026-09-04,Friday,silver,Silver,40850.0,47647.44,4085.0,4085000.0,fenegosida_api,FEN-API-2026-09-04,https://api.fenegosida.org/,verified
,2026-09-04,Friday,gold,Silver,2635450.0,3073988.88,263545.0,263545000.0,fenegosida_api,FEN-API-2026-09-04,https://api.fenegosida.org/,verified
,2026-09-06,Sunday,silver,Silver,40510.0,47250.86,4051.0,4051000.0,fenegosida_api,FEN-API-2026-09-06,https://api.fenegosida.org/,verified
,2026-09-06,Sunday,gold,Silver,2608900.0,3043020.96,260890.0,260890000.0,fenegosida_api,FEN-API-2026-09-06,https://api.fenegosida.org/,verified
,2026-09-07,Monday,silver,Silver,40210.0,46900.94,4021.0,4021000.0,fenegosida_api,FEN-API-2026-09-07,https://api.fenegosida.org/,verified
,2026-09-07,Monday,gold,Silver,2588300.0,3018993.12,258830.0,258830000.0,fenegosida_api,FEN-API-2026-09-07,https://api.fenegosida.org/,verified
,2026-09-08,Tuesday,silver,Silver,41065.0,47898.22,4106.5,4106500.0,fenegosida_api,FEN-API-2026-09-08,https://api.fenegosida.org/,verified
,2026-09-08,Tuesday,gold,Silver,2618300.0,3053985.12,261830.0,261830000.0,fenegosida_api,FEN-API-2026-09-08,https://api.fenegosida.org/,verified
,2026-09-09,Wednesday,silver,Silver,40725.0,47501.64,4072.5,4072500.0,fenegosida_api,FEN-API-2026-09-09,https://api.fenegosida.org/,verified
,2026-09-09,Wednesday,gold,Silver,2592600.0,3024008.64,259260.0,259260000.0,fenegosida_api,FEN-API-2026-09-09,https://api.fenegosida.org/,verified
,2026-09-10,Thursday,silver,Silver,41625.0,48551.4,4162.5,4162500.0,fenegosida_api,FEN-API-2026-09-10,https://api.fenegosida.org/,verified
,2026-09-10,Thursday,gold,Silver,2621750.0,3058009.2,262175.0,262175000.0,fenegosida_api,FEN-API-2026-09-10,https://api.fenegosida.org/,verified
,2026-09-11,Friday,silver,Silver,39440.0,46002.82,3944.0,3944000.0,fenegosida_api,FEN-API-2026-09-11,https://api.fenegosida.org/,verified
,2026-09-11,Friday,gold,Silver,2580600.0,3010011.84,258060.0,258060000.0,fenegosida_api,FEN-API-2026-09-11,https://api.fenegosida.org/,verified
,2026-09-13,Sunday,silver,Silver,39955.0,46603.51,3995.5,3995500.0,fenegosida_api,FEN-API-2026-09-13,https://api.fenegosida.org/,verified
,2026-09-13,Sunday,gold,Silver,2590900.0,3022025.76,259090.0,259090000.0,fenegosida_api,FEN-API-2026-09-13,https://api.fenegosida.org/,verified
,2026-09-14,Monday,silver,Silver,39610.0,46201.1,3961.0,3961000.0,fenegosida_api,FEN-API-2026-09-14,https://api.fenegosida.org/,verified
,2026-09-14,Monday,gold,Silver,2580600.0,3010011.84,258060.0,258060000.0,fenegosida_api,FEN-API-2026-09-14,https://api.fenegosida.org/,verified
,2026-09-15,Tuesday,silver,Silver,39440.0,46002.82,3944.0,3944000.0,fenegosida_api,FEN-API-2026-09-15,https://api.fenegosida.org/,verified
,2026-09-15,Tuesday,gold,Silver,2572900.0,3001030.56,257290.0,257290000.0,fenegosida_api,FEN-API-2026-09-15,https://api.fenegosida.org/,verified
,2026-09-16,Wednesday,silver,Silver,40165.0,46848.46,4016.5,4016500.0,fenegosida_api,FEN-API-2026-09-16,https://api.fenegosida.org/,verified
,2026-09-16,Wednesday,gold,Silver,2587450.0,3018001.68,258745.0,258745000.0,fenegosida_api,FEN-API-2026-09-16,https://api.fenegosida.org/,verified
,2026-09-17,Thursday,silver,Silver,39650.0,46247.76,3965.0,3965000.0,fenegosida_api,FEN-API-2026-09-17,https://api.fenegosida.org/,verified
,2026-09-17,Thursday,gold,Silver,2567750.0,2995023.6,256775.0,256775000.0,fenegosida_api,FEN-API-2026-09-17,https://api.fenegosida.org/,verified
,2026-09-18,Friday,silver,Silver,40940.0,47752.42,4094.0,4094000.0,fenegosida_api,FEN-API-2026-09-18,https://api.fenegosida.org/,verified
,2026-09-18,Friday,gold,Silver,2598600.0,3031007.04,259860.0,259860000.0,fenegosida_api,FEN-API-2026-09-18,https://api.fenegosida.org/,verified
,2026-09-20,Sunday,silver,Silver,41110.0,47950.7,4111.0,4111000.0,fenegosida_api,FEN-API-2026-09-20,https://api.fenegosida.org/,verified
,2026-09-20,Sunday,gold,Silver,2616600.0,3052002.24,261660.0,261660000.0,fenegosida_api,FEN-API-2026-09-20,https://api.fenegosida.org/,verified
,2026-09-21,Monday,silver,Silver,41195.0,48049.85,4119.5,4119500.0,fenegosida_api,FEN-API-2026-09-21,https://api.fenegosida.org/,verified
,2026-09-21,Monday,gold,Silver,2605450.0,3038996.88,260545.0,260545000.0,fenegosida_api,FEN-API-2026-09-21,https://api.fenegosida.org/,verified
,2026-09-22,Tuesday,silver,Silver,40940.0,47752.42,4094.0,4094000.0,fenegosida_api,FEN-API-2026-09-22,https://api.fenegosida.org/,verified
,2026-09-22,Tuesday,gold,Silver,2590900.0,3022025.76,259090.0,259090000.0,fenegosida_api,FEN-API-2026-09-22,https://api.fenegosida.org/,verified
,2026-09-23,Wednesday,silver,Silver,41280.0,48148.99,4128.0,4128000.0,fenegosida_api,FEN-API-2026-09-23,https://api.fenegosida.org/,verified
,2026-09-23,Wednesday,gold,Silver,2591750.0,3023017.2,259175.0,259175000.0,fenegosida_api,FEN-API-2026-09-23,https://api.fenegosida.org/,verified
,2026-09-24,Thursday,silver,Silver,39865.0,46498.54,3986.5,3986500.0,fenegosida_api,FEN-API-2026-09-24,https://api.fenegosida.org/,verified
,2026-09-24,Thursday,gold,Silver,2564300.0,2990999.52,256430.0,256430000.0,fenegosida_api,FEN-API-2026-09-24,https://api.fenegosida.org/,verified
,2026-09-25,Friday,silver,Silver,39610.0,46201.1,3961.0,3961000.0,fenegosida_api,FEN-API-2026-09-25,https://api.fenegosida.org/,verified
,2026-09-25,Friday,gold,Silver,2560000.0,2985984.0,256000.0,256000000.0,fenegosida_api,FEN-API-2026-09-25,https://api.fenegosida.org/,verified
